gene_name,kME
1700108J01Rik,0.14612509856741
Gstt2,0.145804903151073
4930533B01Rik,0.145496729414107
Gm48239,0.145399932497102
Cyp2j6,0.144755358115037
Ctxn2,0.14453232637745
Magee1,0.144509944027944
Rttn,0.144300185128195
Gm11884,0.144115828684706
Lrrc75b,0.143955695425039
Rab13,0.143799198682295
9130015G15Rik,0.143008812360595
Gm26994,0.142320783506239
Appl2,0.142249232426923
Tmem47,0.141562236003475
Hic2,0.141559027629266
Gm10827,0.141531963760271
Gm2415,0.1406629895063
Atp8b4,0.140552972928836
Gm4793,0.140439825133126
Gm13710,0.139491538695075
Josd2,0.139341908872971
Rab11fip1,0.139289761325582
Chst3,0.138611078374325
Glod5,0.138365178207946
Cdc42bpb,0.137998622689827
Slc25a37,0.137372696657317
Cdk5r1,0.137278788379787
Ankrd9,0.135981573793049
Pebp4,0.135942991532242
Elf2,0.135410017740544
Mapk12,0.135192920767286
Atad2,0.135182956588749
9430038I01Rik,0.135143455646471
1700026F02Rik,0.134594447997474
Gm15396,0.134571902695914
Gm15631,0.134481960168794
Fam241a,0.133763601970487
Gm15675,0.133056998779026
Cldn1,0.132502009465741
Crot,0.131914928870797
Gm11639,0.131429239677776
Gm26811,0.131320025072963
A830092H15Rik,0.130851919671059
Gm49191,0.130788569375468
Arhgef37,0.130774978697726
Fkbp1b,0.13053122995319
Klhl33,0.13011914218592
Dmac2,0.129497730814767
Ankrd13b,0.12947935955678
C230037L18Rik,0.129115445777266
Kifc1,0.128761071268516
Psat1,0.128517207939881
Pcmtd2,0.128396303584344
Frmd8,0.128062228962126
Mms22l,0.127992713001653
4930483K19Rik,0.127896917513955
Gm14412,0.127325648432979
Gm48956,0.124831034848919
Jade2,0.124518392366661
Stard5,0.12362145768775
Gm15319,0.123417450988803
Mettl27,0.122922418329381
Fyb2,0.121477224382957
B430010I23Rik,0.1213039152928
Cnn3,0.120345520969275
Foxa1,0.11970925254273
Stx4a,0.11829778844918
Gpr39,0.117939107173252
Acox2,0.117878700118511
Prr5,0.117696060777926
Creg2,0.117692628767558
Slc6a20a,0.117499478891816
Rasd2,0.117346160052993
Rexo2,0.116678644144588
Gm17234,0.116463660137059
Adgra2,0.116262635998508
Gm47782,0.116234625575187
Gm10634,0.115935196394326
Catsper3,0.115882090416754
Hmcn1,0.114421067183654
Gm26859,0.113332380398658
Ezh2,0.113070010241168
Mab21l3,0.112877514231969
Runx2os1,0.112701786595447
Gm47872,0.112503020433913
Selenov,0.111756246354265
Pnpo,0.110620968409935
Slc6a20b,0.110040734004135
4930563F08Rik,0.109307752120639
Rnd1,0.108298769501138
Irf3,0.107868388620989
Fgf2,0.107275557259543
Kank1,0.106331353367899
Olfr1307,0.104797468723763
Gm47849,0.103178909934697
Sycp1,0.102496066304801
4632428C04Rik,0.101751199225582
4930505A04Rik,0.101338209820502
Kif22,0.0986762719218151
2310001H17Rik,0.0950239934662909
Anxa10,0.0908173723954493
